Feature1,Feature2,Class,is_outlier
70.7265856510468,45779.53396481654,2,False
90.35043783994594,45676.290744487,2,False
77.97488375946645,45291.376670433405,2,False
74.27726012677086,45711.019630996096,2,False
83.45585067569026,45531.02458728715,2,False
80.68246955941088,45894.79983938706,2,False
76.64300156692508,44187.4407767998,2,False
78.27039815808259,44956.22875979539,2,False
80.80662730361415,50858.748987438004,2,False
80.36976363173046,47273.78690944599,2,False
83.77755619050876,46224.28623349706,2,False
78.23267495580215,45784.569182365674,2,False
78.2842398157571,43544.85055565295,2,False
83.00315504187495,45453.614897701984,2,False
81.56472792511558,44506.16868642725,2,False
85.471289394355,46892.169410447685,2,False
78.75046198781472,43169.763177578454,2,False
79.50832959678183,40273.91460293879,2,False
74.22001976595537,43879.21048129626,2,False
87.49602831673403,46393.47822654545,2,False
73.03111710086915,49917.63178520369,2,False
81.01028724884004,47050.76799998658,2,False
75.5401994598376,43042.86149028748,2,False
81.68689345460476,44561.90930320254,2,False
83.72183671284664,43098.11644333722,2,False
71.80354883875222,44626.49686828324,2,False
78.94528074343822,43205.400447568776,2,False
71.21645440354723,41711.91546206841,2,False
87.02140319168721,45889.17189646595,2,False
77.78428198894652,45391.33952953913,2,False
72.11734726203792,44658.48308749224,2,False
76.4903414000249,45692.46988154369,2,False
86.55660942323233,49066.631044608985,2,False
87.43777244585276,45234.12936304775,2,False
86.35306827395915,44243.177201817394,2,False
76.07823540141526,46732.345377089,2,False
79.23860466052327,41716.2860932708,2,False
88.17375115111129,46507.26715814412,2,False
76.34207243825723,43450.87782021252,2,False
78.326504019332,43366.60385236581,2,False
75.23074150768218,45219.9153827576,2,False
74.17963341701504,48344.699809021426,2,False
86.03110427327687,43509.0772265813,2,False
83.1534028090854,46904.969334579946,2,False
82.24813905937647,45755.644280643886,2,False
82.8982866063174,42218.17648445304,2,False
85.10657678739906,46832.47592536634,2,False
87.55181484223456,43347.581695096145,2,False
79.96401395801425,42059.629250706814,2,False
78.29578459913635,43417.100030442656,2,False
74.88091092293193,43545.833559769584,2,False
85.41153385218485,46184.10245459578,2,False
77.42518926033131,43536.22116278623,2,False
72.52698054729238,47986.947752603286,2,False
78.65602809807292,45442.3980611167,2,False
80.12171370185555,43562.90238456084,2,False
84.16254030305963,43331.08410431511,2,False
85.01873235497665,45455.70309146952,2,False
76.3450006513532,40940.74057152527,2,False
75.9989227677571,40646.51560269741,2,False
78.35932705925916,43230.394941891784,2,False
73.94290453353405,46259.32714190761,2,False
79.45153292798561,45358.323203322354,2,False
82.3059857870284,45043.46376670079,2,False
80.21462778975945,44572.15760912414,2,False
71.93332066868983,40644.84105790443,2,False
74.03963795053515,44349.61144726682,2,False
86.42934726148405,41449.79677055693,2,False
74.93326492266901,46670.049399494885,2,False
83.69238503696978,44982.50442714484,2,False
83.15984481779925,44820.26765100002,2,False
78.38975142056566,45797.675583211196,2,False
75.01517649498118,45645.58113118804,2,False
81.05212295801131,45464.84159384247,2,False
75.56939074316496,45695.83434304328,2,False
79.12104068734604,43821.82954095832,2,False
80.53019226676354,42329.14670385299,2,False
76.41562762458247,45682.89287043035,2,False
78.8655340582655,47892.589192898275,2,False
78.45792374818241,47022.9847466539,2,False
73.82253965992186,44571.594845442625,2,False
79.04709873209808,46224.322327965994,2,False
76.8137656378491,44119.83718513941,2,False
70.87910938398352,45769.008609213335,2,False
78.31131813088257,43784.35829705924,2,False
78.58525827944008,45280.915689332796,2,False
76.97552620151664,49005.223577968594,2,False
69.69158131996116,46544.902611294274,2,False
83.8803711527317,47997.124276236034,2,False
83.41784249997295,43453.061215434616,2,False
83.25249678656306,43627.804818555735,2,False
81.62417985743696,44920.85700248709,2,False
73.71574697111359,46113.49231812249,2,False
80.614448912305,44582.90108346509,2,False
75.36191993255746,47026.64304279823,2,False
90.93758712970093,43898.94228305201,2,False
77.39692797877633,47720.28615355525,2,False
83.33792040494289,46936.72671218427,2,False
72.23754372812255,42768.39958982077,2,False
74.10187082391946,46165.93372545561,2,False
77.31759346304979,44551.98168124061,2,False
83.51260515530389,47037.551521302674,2,False
82.73821802157215,43924.868872309344,2,False
81.44080216111556,45622.230180235805,2,False
70.7300256734413,46091.425134331424,2,False
85.65695947977673,39492.209492518305,2,False
75.36907816939382,41239.41871940179,2,False
88.0770181634321,45255.7842008072,2,False
89.3308704143945,44747.168201834545,2,False
84.13089782391887,47031.461912986975,2,False
84.94210290684639,45451.965395087784,2,False
73.6935159795658,42458.17165711551,2,False
92.90512134891448,45656.53336141222,2,False
81.08926536366582,43499.02927364322,2,False
84.99891899710491,44540.77048692492,2,False
75.70913513430618,43981.86900366327,2,False
79.67497961011158,45697.129911207274,2,False
74.06571629168478,42156.26335162343,2,False
78.8007154114157,42759.4773078065,2,False
80.07734625188273,40551.39388963066,2,False
81.27907786593282,49287.838137785795,2,False
86.9792346647597,43002.18323767835,2,False
82.4041989795944,43272.26947094505,2,False
81.21865143499357,42690.1509013812,2,False
80.19271197533524,43711.097363300476,2,False
90.0520103522834,44122.80995266435,2,False
77.10466444066527,46229.04687649281,2,False
85.94102966499263,45351.81716904353,2,False
70.1936606479735,45656.489106618654,2,False
75.61102447120564,43817.82500902856,2,False
82.05250304409132,44853.4136003444,2,False
79.19477600005777,47435.0010715412,2,False
95.03667495075715,44954.18237465587,2,False
92.89727966691538,45611.24479078256,2,False
72.40430995124953,40940.268412488476,2,False
74.64586657187263,46032.98421806806,2,False
79.28977214251115,45515.57992467537,2,False
88.70126253105016,47575.07974483705,2,False
85.68385298368432,39494.461468440466,2,False
81.63689308874245,45043.950509105955,2,False
72.92820780258376,44742.626111665515,2,False
75.77901727035447,45152.39176485964,2,False
66.58189116637601,43721.87106290866,2,False
72.32602932835431,45396.303446496146,2,False
82.14362024203625,46377.59619608945,2,False
83.96060160388026,45060.501873544825,2,False
73.4964106056587,44382.43295660443,2,False
80.55813532505354,44542.15395736773,2,False
88.15091892381446,44190.3898434948,2,False
80.83749685397446,45044.866367048446,2,False
78.49026057230024,43527.93033853614,2,False
83.08249667717342,40979.97019052,2,False
82.66218279543547,47671.967737263,2,False
80.42788040473842,41443.38203164331,2,False
77.34799368097512,44718.01584759436,2,False
77.90346824718915,42342.78072648119,2,False
80.47719035238633,44377.39423556833,2,False
77.27924080701456,43017.89082064753,2,False
86.69143922085136,44860.11915252486,2,False
84.49080147323532,43262.400017632266,2,False
85.46440534713487,42349.11457949162,2,False
90.16461239359083,45559.11217831506,2,False
87.92192466669867,47607.36480246265,2,False
87.11697583572179,45629.71345735691,2,False
81.88056953762732,45153.66759789778,2,False
79.06010816505066,42828.233087241424,2,False
91.52854476331109,44764.97905643861,2,False
76.6545246120493,45822.634840250685,2,False
76.92519898185738,43625.72049073851,2,False
75.67512551184143,46725.94013372786,2,False
81.09937893823373,44843.56676402564,2,False
82.11332716766324,45630.542770083295,2,False
85.17053633995968,43927.8642200395,2,False
78.89618668702026,43941.05192868752,2,False
71.35007260640334,45359.92179928858,2,False
81.61326521720036,45687.86432117079,2,False
84.89038264784692,45610.64553586174,2,False
80.17935365803261,42880.00899589557,2,False
79.35305849913847,43444.93728679659,2,False
82.83305324097348,44869.08722623432,2,False
87.18359811163921,41195.83481540903,2,False
79.68963002294097,46997.81063739898,2,False
72.91922548045379,45539.684435740135,2,False
77.19767066314986,44986.35347600602,2,False
79.19023633744155,43477.0154235359,2,False
71.0137631443996,46544.50222391534,2,False
83.86459830196277,44356.268790754286,2,False
76.17898868502144,48701.326719732315,2,False
82.55529501634743,45686.93333119838,2,False
80.98754762243044,41917.660048771526,2,False
78.4577305628172,46354.511298769314,2,False
88.15259178141619,43843.54387691985,2,False
77.20401454050906,43856.530953008,2,False
76.64774005673472,44414.379841268055,2,False
81.47404586568197,44635.68921222984,2,False
84.20563663409693,45399.81749902561,2,False
79.9978922745297,46419.415417628574,2,False
75.09590467084739,45802.0198099461,2,False
83.4635147991023,43443.48154877742,2,False
83.02542602828727,42188.87071284425,2,False
90.3801605931731,43276.774981065726,2,False
78.90203577570814,45609.96329791534,2,False
-500.0,-200000.0,0,True
-400.0,-150000.0,2,True
-300.0,500000.0,2,True
400.0,400000.0,2,True
500.0,350000.0,1,True
600.0,300000.0,1,True
-500.0,-200000.0,1,True
-400.0,-150000.0,0,True
-300.0,500000.0,0,True
400.0,400000.0,1,True
500.0,350000.0,1,True
600.0,300000.0,2,True
-500.0,-200000.0,0,True
-400.0,-150000.0,1,True
-300.0,500000.0,0,True
400.0,400000.0,0,True
500.0,350000.0,1,True
600.0,300000.0,2,True
-200.0,-100000.0,1,True
700.0,450000.0,0,True
